Fecha,Delegación,Clave INEGI AGEE,Código Penal Federal (CPF)_Delitos contra la salud_ Producción,Código Penal Federal (CPF)_Delitos contra la salud_Transporte,Código Penal Federal (CPF)_Delitos contra la salud_Tráfico,Código Penal Federal (CPF)_Delitos contra la salud_Comercio,Código Penal Federal (CPF)_Delitos contra la salud_Suministro,Código Penal Federal (CPF)_Delitos contra la salud_Posesión,Código Penal Federal (CPF)_Delitos contra la salud_Otros,Código Penal Federal (CPF)_Cometidos por Servidores Públicos,Código Penal Federal (CPF)_Contra el Ambiente y la Gestión Ambiental,Código Penal Federal (CPF)_Contra la integridad corporal,Código Penal Federal (CPF)_Electorales,Código Penal Federal (CPF)_En Materia de Derechos de Autor,"Código Penal Federal (CPF)_Falsedad, Título Décimo Tercero",Código Penal Federal (CPF)_Patrimoniales,Código Penal Federal (CPF)_Vías de Comunicación y Correspondencia,Código Penal Federal (CPF)_Otros Delitos del CPF,Código Fiscal de la Federación (CFF),Ley de la Propiedad Industrial (LPI),Ley de Vías Generales de Comunicación (LVGC),Ley Federal del Derecho de Autor (LFDA),Ley Federal de Armas de Fuego y Explosivos (LFAFE),Ley de Migración (LM),Ley General de Salud (LGS)_Contra la salud en su modalidad de Narcomenudeo,Ley General de Salud (LGS)_Otros delitos previstos en la LGS,Ley Federal Contra la Delincuencia Organizada (LFCDO)_Contra la salud,Ley Federal Contra la Delincuencia Organizada (LFCDO)_Otros delitos previstos en la LFCDO,"Leyes de Instituciones de Crédito, Inversión, Fianzas y Seguros",Otras Leyes Especiales
2017-02,HIDALGO,13,0,0,0,0,0,0,0,4,2,3,3,2,3,103,0,3,2,0,7,0,15,0,2,0,0,0,2,7
2017-02,JALISCO,14,8,5,1,2,0,20,24,10,5,1,4,0,12,59,0,32,9,3,1,2,71,0,1,2,0,1,5,30
2017-02,ESTADO DE MÉXICO ,15,0,3,2,9,0,8,2,12,5,0,5,3,7,128,0,32,10,6,44,0,62,7,3,0,0,2,7,42
2017-02,MICHOACÁN,16,0,2,0,0,0,11,7,26,4,0,2,0,7,54,1,14,5,3,5,0,87,0,5,0,0,2,0,36
2017-02,MORELOS,17,0,0,0,0,0,2,0,3,3,0,1,0,6,33,0,3,3,0,14,0,17,0,0,0,0,0,1,21
2017-02,NAYARIT,18,1,0,1,0,0,1,0,18,0,0,0,2,3,6,0,6,3,0,0,1,4,0,0,2,0,0,0,20
2017-02,NUEVO LEÓN,19,0,5,0,4,0,5,1,23,1,0,0,0,15,50,0,16,12,4,4,0,25,5,0,2,0,0,8,39
2017-02,OAXACA,20,0,0,0,1,0,1,2,13,3,0,4,0,1,25,1,47,4,1,17,0,46,2,1,0,0,0,0,20
2017-02,PUEBLA,21,0,0,0,0,0,4,0,3,2,0,24,4,4,197,2,17,6,0,4,0,39,0,2,3,0,0,3,28
2017-02,QUERÉTARO,22,1,3,0,7,0,8,0,0,2,0,2,0,6,51,0,15,4,2,2,1,23,0,2,0,0,0,55,19
2017-02,QUINTANA ROO,23,0,2,0,0,0,3,1,3,13,0,27,0,8,10,0,9,8,0,0,0,8,0,2,0,0,1,0,8
2017-02,SAN LUIS POTOSÍ,24,1,0,0,0,0,1,1,5,4,0,0,3,2,25,0,3,10,0,3,0,20,0,0,7,0,0,0,4
2017-02,SINALOA,25,0,5,1,3,0,20,7,8,2,2,2,0,2,75,0,9,6,2,1,0,43,0,8,0,1,0,0,14
2017-02,SONORA,26,6,17,1,1,0,32,2,12,2,2,3,0,7,59,7,21,43,3,1,0,44,0,14,0,0,0,1,28
2017-02,TABASCO,27,0,0,1,0,0,0,0,2,0,0,3,0,0,32,1,15,1,0,4,0,16,4,10,1,0,3,0,8
2017-02,TAMAULIPAS,28,0,0,0,0,0,21,0,10,0,5,0,1,3,43,0,18,9,0,4,0,59,1,0,0,0,0,0,67
2017-02,TLAXCALA,29,0,0,0,0,0,0,0,0,1,0,0,0,1,29,0,5,3,0,0,0,3,0,0,0,0,0,0,9
2017-02,VERACRUZ,30,0,0,0,0,0,0,0,17,2,0,43,0,4,173,1,41,8,0,23,0,33,2,1,1,0,4,0,23
2017-02,YUCATÁN,31,0,1,0,2,0,0,0,4,6,3,2,0,0,6,0,0,9,0,3,0,1,0,0,0,0,0,2,2
2017-02,ZACATECAS,32,0,3,0,0,0,1,0,2,0,0,0,0,1,18,0,2,3,0,4,1,12,1,1,0,0,0,1,6
2017-02,EXTRANJERO,33,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017-03,AGUASCALIENTES,1,0,3,0,1,0,6,0,4,0,0,1,3,5,7,0,4,5,1,5,0,30,0,5,0,0,0,1,13
2017-03,BAJA CALIFORNIA,2,0,10,0,29,0,4,1,7,3,0,0,9,11,61,2,13,23,0,0,0,93,0,7,1,0,0,3,14
2017-03,BAJA CALIFORNIA SUR,3,0,1,0,3,0,5,0,4,1,1,1,0,1,3,0,1,2,0,2,0,20,0,1,0,0,0,0,0
2017-03,CAMPECHE,4,0,1,0,1,0,0,0,5,7,0,0,0,1,9,0,2,4,3,2,0,6,0,0,0,0,0,0,0
2017-03,COAHUILA,5,0,10,0,0,0,4,8,3,0,1,5,0,4,17,0,15,9,1,0,0,10,3,2,0,0,0,3,23
2017-03,COLIMA,6,1,1,0,0,0,1,1,6,1,0,0,3,2,10,3,3,3,2,2,0,8,0,0,0,0,0,1,1
2017-03,CHIAPAS,7,2,15,1,0,0,0,2,15,8,0,1,6,9,12,1,17,4,0,20,0,15,6,1,0,0,1,0,14
2017-03,CHIHUAHUA,8,11,5,0,7,0,22,6,8,2,2,0,2,10,21,1,20,42,0,1,0,72,3,4,0,0,2,17,27
2017-03,CIUDAD DE MÉXICO ,9,0,14,0,0,0,10,1,67,4,1,20,4,73,317,0,147,22,28,1,0,74,1,6,3,0,5,495,92
2017-03,DURANGO,10,1,1,0,1,0,1,3,3,0,1,2,1,6,10,0,17,9,1,0,0,11,0,0,0,0,0,3,11
2017-03,GUANAJUATO,11,1,0,0,0,0,14,0,6,2,1,0,0,3,353,1,54,12,12,30,1,90,2,1,0,0,0,5,35
2017-03,GUERRERO,12,3,3,1,1,0,3,43,4,4,4,1,2,2,19,1,9,4,0,9,0,34,0,4,0,0,2,0,17
2017-03,HIDALGO,13,0,0,0,0,0,0,0,0,4,0,3,0,5,97,1,5,5,2,6,0,24,0,1,0,0,0,4,11
2017-03,JALISCO,14,2,8,0,0,0,15,22,17,2,0,3,0,17,67,0,39,19,16,2,3,61,0,2,1,0,2,8,21
2017-03,ESTADO DE MÉXICO ,15,1,2,1,5,0,5,9,19,5,0,58,4,19,201,1,39,16,8,6,0,86,0,9,1,0,2,11,38
2017-03,MICHOACÁN,16,2,7,0,6,0,14,13,36,9,0,6,0,10,51,0,11,7,1,2,0,132,0,10,0,0,0,0,6
2017-03,MORELOS,17,0,0,0,0,0,1,0,9,2,1,0,1,4,35,0,4,4,0,16,0,22,0,0,1,0,3,2,18
2017-03,NAYARIT,18,1,0,0,0,0,0,0,5,14,0,1,0,0,6,0,0,3,0,0,0,4,0,0,0,0,0,0,2
2017-03,NUEVO LEÓN,19,1,4,3,1,0,11,0,56,4,0,0,0,4,54,0,29,18,3,6,0,35,5,1,2,0,0,7,35
2017-03,OAXACA,20,0,0,0,0,0,1,2,17,11,0,2,0,2,82,0,20,4,0,40,1,62,3,1,0,0,0,2,45
2017-03,PUEBLA,21,0,0,0,1,0,2,0,0,1,1,10,1,6,326,0,35,13,0,8,0,45,1,2,2,0,0,2,6
2017-03,QUERÉTARO,22,2,6,0,1,0,11,0,1,1,0,1,0,2,53,1,12,3,4,1,3,26,0,2,0,0,0,47,13
2017-03,QUINTANA ROO,23,3,1,1,1,0,5,1,9,14,0,23,0,11,14,0,16,9,5,0,0,6,1,2,0,0,0,2,18
2017-03,SAN LUIS POTOSÍ,24,10,10,0,0,0,0,0,3,0,0,0,0,0,20,0,10,8,2,2,0,22,2,0,0,0,0,1,4
2017-03,SINALOA,25,2,7,2,1,0,26,17,15,1,5,0,0,3,101,1,9,5,1,1,0,64,0,2,0,0,3,0,11
2017-03,SONORA,26,0,15,2,2,0,37,5,13,4,0,0,0,3,40,6,23,27,3,1,0,47,1,28,1,0,0,3,17
2017-03,TABASCO,27,1,0,0,0,0,0,0,1,2,0,2,0,3,49,0,17,3,1,12,0,16,2,3,1,0,1,0,9
2017-03,TAMAULIPAS,28,0,0,0,0,0,22,0,18,1,1,0,3,4,57,0,16,31,0,0,1,57,0,0,0,0,1,0,12
2017-03,TLAXCALA,29,0,0,0,0,0,0,0,3,1,2,0,1,0,27,0,0,3,0,0,0,13,0,0,0,0,0,1,8
2017-03,VERACRUZ,30,0,0,0,0,0,0,0,19,2,2,53,1,8,209,3,26,12,2,16,0,36,1,0,1,0,2,5,20
2017-03,YUCATÁN,31,0,0,0,0,0,2,0,2,4,0,0,0,2,10,0,1,1,1,6,0,1,0,0,0,0,0,1,1
2017-03,ZACATECAS,32,0,3,0,0,0,1,2,2,0,0,1,1,2,10,0,0,1,0,3,0,22,0,1,0,0,0,1,5
2017-03,EXTRANJERO,33,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017-04,AGUASCALIENTES,1,1,2,0,0,0,4,0,0,1,0,0,1,1,7,0,0,5,1,1,0,10,0,1,0,1,0,2,10
2017-04,BAJA CALIFORNIA,2,0,15,0,27,0,4,5,6,3,0,2,11,10,65,0,2,20,0,0,0,80,1,6,0,0,0,5,11
2017-04,BAJA CALIFORNIA SUR,3,0,3,0,0,0,3,0,3,2,1,0,1,1,6,0,5,17,0,1,0,8,0,1,0,0,1,6,1
2017-04,CAMPECHE,4,0,0,0,1,0,0,0,1,5,0,1,0,0,3,1,1,0,0,4,0,4,0,0,0,0,0,0,1
2017-04,COAHUILA,5,0,1,1,0,0,8,2,3,0,1,10,1,2,58,0,14,13,1,0,0,8,3,0,1,0,0,4,14
2017-04,COLIMA,6,0,0,0,0,0,2,3,3,3,0,0,2,0,22,0,4,1,9,3,0,6,0,1,0,1,0,0,5
2017-04,CHIAPAS,7,0,9,0,6,0,0,2,26,4,0,2,10,9,15,0,16,10,1,5,0,7,2,0,0,0,0,1,15
2017-04,CHIHUAHUA,8,1,2,0,1,0,30,7,3,4,0,1,1,2,12,0,14,31,1,0,0,73,1,2,3,1,0,7,23
2017-04,CIUDAD DE MÉXICO ,9,0,12,0,0,0,4,13,65,10,1,12,13,107,296,0,112,31,42,0,0,62,2,10,3,0,2,457,45
2017-04,DURANGO,10,1,1,0,2,0,2,10,2,3,1,1,2,12,27,0,14,5,0,2,1,20,0,1,1,0,0,0,9
2017-04,GUANAJUATO,11,2,0,0,3,1,20,0,2,1,1,0,3,6,261,0,9,9,9,11,0,95,0,3,0,1,2,3,23
2017-04,GUERRERO,12,1,2,0,1,0,5,20,12,3,1,0,1,3,9,1,6,1,0,2,0,43,0,1,0,1,1,0,13
2017-04,HIDALGO,13,0,0,0,0,0,1,0,1,5,0,3,3,5,111,0,3,9,2,3,0,14,0,0,0,0,0,0,9
2017-04,JALISCO,14,0,11,1,0,0,17,18,5,4,0,2,1,22,59,0,29,12,4,0,1,59,0,0,0,1,1,7,38
2017-04,ESTADO DE MÉXICO ,15,4,1,0,3,1,10,3,8,8,0,47,0,8,153,2,19,17,10,27,0,70,1,4,1,0,1,17,19
2017-04,MICHOACÁN,16,4,1,0,0,0,15,3,25,3,0,0,0,11,65,1,11,5,1,3,0,97,0,2,0,0,2,1,0
2017-04,MORELOS,17,1,0,0,1,0,2,0,9,3,1,0,0,6,63,0,4,11,0,14,0,28,0,0,0,0,1,1,8
2017-04,NAYARIT,18,0,0,0,0,0,2,2,7,1,0,5,9,4,12,0,5,4,0,1,0,2,0,0,0,0,0,1,8
2017-04,NUEVO LEÓN,19,0,3,0,1,0,6,1,15,1,0,1,0,5,86,1,8,24,1,2,1,31,3,0,0,0,0,18,23
2017-04,OAXACA,20,0,2,0,1,0,1,4,20,3,1,0,1,7,32,0,53,5,0,19,0,52,3,2,0,0,1,1,39
2017-04,PUEBLA,21,0,0,0,1,0,2,0,0,1,1,0,4,2,220,0,13,15,4,4,0,26,2,1,1,0,0,1,7
2017-04,QUERÉTARO,22,1,3,0,0,0,1,1,0,2,0,1,0,3,40,1,18,11,3,0,0,22,0,0,2,0,0,38,10
2017-04,QUINTANA ROO,23,4,2,0,1,0,1,2,6,10,2,36,4,6,72,1,22,15,0,1,0,6,0,5,4,0,0,1,4
2017-04,SAN LUIS POTOSÍ,24,3,5,0,0,0,0,0,3,1,0,0,3,4,26,0,5,7,0,2,0,37,0,0,0,0,0,0,2
2017-04,SINALOA,25,5,10,0,0,0,30,30,12,4,3,0,1,0,104,1,6,7,0,2,0,75,0,4,1,1,0,1,7
2017-04,SONORA,26,0,17,0,2,0,31,3,10,2,0,2,1,4,48,0,21,33,2,2,0,28,1,14,0,1,1,8,19
2017-04,TABASCO,27,0,0,0,0,0,0,0,7,1,0,0,1,1,17,0,6,5,1,6,0,12,1,2,2,0,0,1,7
2017-04,TAMAULIPAS,28,0,0,0,0,0,35,0,33,2,11,0,0,0,85,0,10,15,1,1,0,66,1,0,1,1,0,0,14
2017-04,TLAXCALA,29,0,0,0,0,0,0,0,3,2,1,0,0,3,31,0,1,3,0,2,0,6,0,0,0,0,0,0,6
2017-04,VERACRUZ,30,1,0,0,0,0,1,0,14,3,0,10,0,8,179,1,19,18,0,27,0,25,2,3,0,0,2,0,8
2017-04,YUCATÁN,31,0,3,0,1,0,3,0,2,5,3,0,1,1,2,0,0,12,0,4,0,0,0,0,0,0,0,0,13
2017-04,ZACATECAS,32,1,1,1,0,0,4,0,2,0,1,4,0,2,6,0,4,3,0,2,0,16,0,1,0,0,0,1,2
2017-04,EXTRANJERO,33,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017-05,AGUASCALIENTES,1,0,2,0,0,0,7,0,2,1,1,1,2,2,28,0,1,4,2,4,0,12,0,3,0,0,0,5,11
2017-05,BAJA CALIFORNIA,2,1,17,0,22,0,2,2,14,5,0,1,1,5,75,0,11,27,3,1,0,108,0,7,0,0,1,6,6
2017-05,BAJA CALIFORNIA SUR,3,0,3,0,0,0,3,0,3,1,1,0,1,2,5,0,1,4,0,1,0,5,0,0,0,0,0,9,1
2017-05,CAMPECHE,4,0,0,0,0,0,1,0,1,5,0,0,1,1,16,0,2,1,0,2,0,2,0,0,0,0,0,0,2
2017-05,COAHUILA,5,0,1,0,0,0,8,3,4,0,0,18,0,9,57,0,5,14,0,3,0,17,2,1,0,0,0,7,26
2017-05,COLIMA,6,0,0,0,0,0,3,1,4,1,0,0,0,7,14,1,1,9,3,1,0,9,0,0,0,1,0,0,5
2017-05,CHIAPAS,7,0,6,1,3,0,2,2,12,6,0,6,8,9,40,0,29,4,1,16,0,5,9,1,0,0,0,0,6
2017-05,CHIHUAHUA,8,2,6,0,2,0,36,1,7,2,0,2,0,6,17,0,18,46,2,2,0,63,1,5,1,0,0,7,16
2017-05,CIUDAD DE MÉXICO ,9,0,19,1,0,0,7,2,72,4,3,12,5,99,424,0,120,26,43,1,0,60,0,9,2,1,1,543,73
2017-05,DURANGO,10,2,3,0,0,0,2,8,2,2,0,1,0,5,51,0,15,4,0,1,0,21,0,0,0,0,0,0,6
2017-05,GUANAJUATO,11,1,1,0,0,0,21,2,4,0,4,1,0,4,294,0,20,9,10,4,0,100,0,0,2,0,0,17,25
2017-05,GUERRERO,12,1,0,0,1,0,2,21,8,1,1,1,2,3,18,1,13,9,0,6,0,43,0,0,0,1,1,2,12
2017-05,HIDALGO,13,0,0,0,0,0,1,0,5,5,1,0,1,9,146,0,3,3,0,2,0,17,0,0,0,0,0,0,3
2017-05,JALISCO,14,3,13,0,1,0,14,20,9,5,1,4,0,15,257,0,66,13,17,1,4,60,0,1,11,1,0,7,33
2017-05,ESTADO DE MÉXICO ,15,0,3,0,2,0,4,5,14,3,0,98,0,7,155,0,35,16,15,19,0,76,3,1,1,0,1,10,25
2017-05,MICHOACÁN,16,0,2,0,1,0,17,4,31,10,1,2,1,3,55,0,10,4,5,3,0,128,0,4,0,0,1,2,8
2017-05,MORELOS,17,0,0,0,1,0,1,0,7,2,73,5,1,1,41,0,5,2,1,11,0,16,0,0,0,0,2,1,1
2017-05,NAYARIT,18,2,0,0,0,0,0,0,21,2,0,21,2,2,43,0,10,1,0,0,0,4,0,0,0,0,0,1,7
2017-05,NUEVO LEÓN,19,0,2,0,0,0,14,0,29,1,0,2,0,4,53,0,8,9,3,4,0,41,8,1,0,0,0,3,18
2017-05,OAXACA,20,2,3,1,1,0,1,1,23,14,0,6,1,11,26,0,51,10,0,22,0,53,5,2,1,0,0,3,27
2017-05,PUEBLA,21,1,2,0,0,0,5,2,4,4,0,5,0,5,321,0,24,4,1,13,0,45,3,0,4,0,0,7,11
2017-05,QUERÉTARO,22,2,2,0,0,0,3,0,1,5,0,1,1,4,71,3,8,4,4,2,0,19,1,1,1,1,0,45,8
2017-05,QUINTANA ROO,23,3,2,0,0,0,3,0,16,14,0,37,2,3,80,0,20,11,0,0,0,18,0,8,0,0,0,2,6
2017-05,SAN LUIS POTOSÍ,24,0,10,0,0,0,0,0,4,2,0,0,1,2,16,0,7,12,0,8,0,21,1,1,0,0,0,1,1
2017-05,SINALOA,25,1,12,1,3,0,27,13,21,3,7,0,0,4,191,0,4,10,2,1,1,71,0,7,0,0,0,2,5
2017-05,SONORA,26,0,23,0,0,0,27,3,9,2,0,0,0,5,85,4,17,47,1,0,0,44,0,27,0,0,0,1,10
2017-05,TABASCO,27,0,1,0,0,0,0,0,2,3,0,0,0,2,34,1,15,4,1,4,0,14,1,6,1,0,1,1,14
2017-05,TAMAULIPAS,28,0,0,0,1,0,32,0,32,2,7,1,0,3,98,0,11,13,0,0,0,95,1,0,0,1,2,0,5
2017-05,TLAXCALA,29,0,0,0,0,0,1,0,0,0,1,2,1,3,41,0,5,1,0,1,0,11,0,0,0,0,0,1,2
2017-05,VERACRUZ,30,1,1,0,0,0,1,0,14,0,3,36,2,6,192,0,42,25,1,23,0,30,1,0,0,0,1,2,12
2017-05,YUCATÁN,31,0,2,0,0,1,3,0,5,6,0,1,2,1,3,0,1,2,0,16,0,0,0,1,0,0,0,1,3
2017-05,ZACATECAS,32,2,5,0,0,0,2,0,1,0,0,1,2,3,13,0,3,6,0,1,0,20,0,0,0,0,0,0,0
2017-05,EXTRANJERO,33,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,AGUASCALIENTES,1,0,1,0,0,0,2,0,1,0,1,0,0,1,38,0,5,5,2,1,0,10,0,2,0,0,1,0,20
2017-06,BAJA CALIFORNIA,2,2,18,0,38,0,4,1,11,4,0,0,1,4,70,1,6,15,1,0,0,118,0,7,0,0,2,2,7
2017-06,BAJA CALIFORNIA SUR,3,0,2,0,0,0,4,1,2,4,0,0,1,0,9,0,3,3,0,1,0,15,0,0,0,0,1,12,3
2017-06,CAMPECHE,4,0,1,0,0,0,0,0,0,7,0,1,1,1,13,0,2,3,1,5,0,5,0,0,0,0,0,0,0
2017-06,COAHUILA,5,1,8,0,0,0,3,7,6,0,0,28,0,1,59,0,12,7,0,0,0,17,0,0,0,0,0,2,15
2017-06,COLIMA,6,0,0,0,1,0,0,1,4,0,0,1,1,7,40,0,3,1,6,3,0,13,0,0,0,1,0,1,4
2017-06,CHIAPAS,7,1,7,5,0,0,0,1,17,10,0,2,8,9,97,1,39,10,0,7,0,6,13,0,0,0,0,0,8
2017-06,CHIHUAHUA,8,1,1,1,2,0,28,2,7,0,1,1,3,3,53,0,17,36,0,1,0,77,1,2,1,0,1,9,13
2017-06,CIUDAD DE MÉXICO ,9,0,0,0,19,0,5,0,92,5,4,11,3,85,571,2,174,32,19,0,0,85,1,6,6,0,4,719,58
2017-06,DURANGO,10,1,1,0,0,0,10,12,14,10,0,0,0,5,17,0,11,7,0,0,0,21,0,0,0,0,0,1,10
2017-06,GUANAJUATO,11,1,0,0,3,0,13,0,4,0,1,0,1,4,289,0,19,11,11,8,0,81,1,1,2,0,1,3,15
2017-06,GUERRERO,12,0,1,0,0,0,7,8,6,1,6,0,0,7,24,3,22,3,1,7,0,48,0,3,0,0,2,2,16
2017-06,HIDALGO,13,2,0,0,0,0,1,1,0,1,0,0,3,3,136,0,2,3,0,1,0,21,1,0,0,0,0,0,4
2017-06,JALISCO,14,1,8,0,0,4,22,15,4,1,0,4,0,16,255,0,53,17,18,3,7,50,0,0,8,0,0,3,11
2017-06,ESTADO DE MÉXICO ,15,0,1,0,2,1,5,4,23,5,0,69,3,28,379,2,32,16,15,27,0,74,1,5,1,0,3,29,47
2017-06,MICHOACÁN,16,2,3,0,1,0,21,11,23,9,4,1,0,4,54,0,14,7,2,2,0,88,0,5,0,0,2,2,6
2017-06,MORELOS,17,0,2,0,0,0,2,0,17,1,5,0,0,4,36,1,5,4,1,19,0,22,0,2,1,0,1,0,7
2017-06,NAYARIT,18,0,4,0,0,0,0,2,16,0,0,3,0,0,13,0,3,1,0,1,0,7,0,0,0,0,0,0,7
