Fecha,DELEGACI‡N,Clave INEGI AGEE,Delitos contra la salud_ Producci¢n,Delitos contra la salud_Transporte,Delitos contra la salud_Tr†fico,Delitos contra la salud_Comercio,Delitos contra la salud_Suministro,Delitos contra la salud_Posesi¢n,Delitos contra la salud_Otros,Delitos diversos_Instituciones de banca y crÇdito,Delitos diversos_Fiscales,Delitos diversos_Patrimoniales,Delitos diversos_Ambientales,Delitos diversos_Propiedad intelectual e industrial,Delitos diversos_Servidor p£blico,Delitos diversos_LFAFyE,Delitos diversos_Asociaci¢n delictuosa,Delitos diversos_Robo en carretera,Delitos diversos_Ley general de poblaci¢n,Delitos diversos_Ataques a las v°as generales de comunicaci¢n,Delitos diversos_Culposos por transito de veh°culos,Delitos diversos_Otras leyes especiales,Delitos diversos_LFCDO,Delitos diversos_Delitos electorales,Delitos diversos_Otros
2003-03,YUCATµN,31,0,0,0,0,0,16,0,0,1,8,10,3,0,7,0,0,0,5,19,8,0,1,2
2003-03,ZACATECAS,32,0,4,0,5,0,8,3,0,0,1,1,0,4,28,0,0,0,2,0,0,0,0,16
2003-04,AGUASCALIENTES,01,0,0,0,0,0,15,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,1,12
2003-04,BAJA CALIFORNIA,02,0,0,0,0,3,256,0,0,23,165,4,1,5,177,0,0,41,6,0,0,0,0,70
2003-04,BAJA CALIFORNIA SUR,03,0,0,0,0,0,18,13,0,0,26,0,0,2,3,0,0,0,2,0,0,0,0,8
2003-04,CAMPECHE,04,0,0,0,1,0,4,0,0,1,7,8,0,5,20,0,0,1,2,2,0,0,1,7
2003-04,COAHUILA,05,0,0,0,6,2,18,6,0,10,2,0,1,2,20,0,0,6,6,1,1,0,0,24
2003-04,COLIMA,06,0,0,0,1,0,18,2,0,0,1,0,3,0,7,0,0,0,0,0,0,0,1,5
2003-04,CHIAPAS,07,1,1,0,1,0,15,7,2,0,2,2,1,4,39,0,0,45,5,0,1,0,4,39
2003-04,CHIHUAHUA,08,0,14,2,7,0,72,31,0,4,5,3,0,2,47,0,0,2,3,0,0,0,0,72
2003-04,DISTRITO FEDERAL,09,0,0,0,1,21,612,6,15,1,297,0,4,6,163,0,0,6,3,1,27,52,20,363
2003-04,DURANGO,10,1,4,0,10,0,30,9,0,2,5,4,0,2,18,0,0,1,1,0,0,0,1,12
2003-04,GUANAJUATO,11,0,0,0,9,4,85,1,0,5,6,0,2,0,73,0,0,0,6,0,2,0,0,68
2003-04,GUERRERO,12,0,6,0,4,0,18,4,0,5,11,3,0,2,39,0,0,0,4,0,0,0,1,15
2003-04,HIDALGO,13,0,0,0,2,1,11,1,0,1,6,4,0,0,17,0,0,0,6,1,2,0,0,15
2003-04,JALISCO,14,9,2,2,23,2,136,16,0,5,21,16,10,3,110,0,0,0,5,8,8,0,5,52
2003-04,MêXICO,15,1,0,0,8,7,62,0,0,2,35,1,20,2,78,0,0,0,0,3,5,0,4,50
2003-04,MICHOACµN,16,0,0,0,2,0,17,36,2,1,3,2,1,5,63,3,0,0,10,1,3,0,0,34
2003-04,MORELOS,17,0,3,0,23,0,106,0,0,4,6,6,2,11,42,0,0,0,11,0,33,0,1,14
2003-04,NAYARIT,18,0,0,0,1,0,10,17,0,7,0,4,0,0,16,0,0,0,0,0,0,0,0,14
2003-04,NUEVO LE‡N,19,0,0,0,0,0,65,0,0,0,0,1,8,6,27,0,0,0,3,0,0,0,3,52
2003-04,OAXACA,20,4,0,0,2,0,2,19,0,1,0,5,2,14,30,1,0,4,8,0,0,0,0,30
2003-04,PUEBLA,21,0,0,0,6,0,8,1,0,1,22,1,0,2,41,0,0,1,5,8,1,0,0,31
2003-04,QUERêTARO,22,0,0,0,8,1,25,0,0,1,2,2,0,4,20,0,0,1,1,1,0,0,0,20
2003-04,QUINTANA ROO,23,0,0,0,0,0,5,6,0,2,2,0,0,0,9,0,0,1,0,0,1,0,3,20
2003-04,SAN LUIS POTOS÷,24,0,9,0,0,0,13,2,0,1,8,2,3,36,22,0,0,6,0,0,1,0,0,15
2003-04,SINALOA,25,11,5,0,3,0,59,9,0,1,1,7,0,0,47,0,0,1,1,0,2,0,0,28
2003-04,SONORA,26,3,30,2,28,0,208,12,0,43,21,3,0,6,49,0,0,10,3,0,0,0,0,42
2003-04,TABASCO,27,0,0,0,1,0,11,5,0,0,22,4,0,0,6,0,0,4,4,0,16,0,0,13
2003-04,TAMAULIPAS,28,0,1,0,1,0,42,0,0,16,0,1,0,0,20,0,0,5,3,0,0,0,3,136
2003-04,TLAXCALA,29,0,0,0,1,0,4,0,0,1,3,2,0,4,7,0,0,2,8,1,0,0,0,10
2003-04,VERACRUZ,30,0,1,0,2,0,31,4,0,12,34,6,6,17,65,0,0,5,15,0,5,0,4,21
2003-04,YUCATµN,31,0,0,0,0,0,27,0,0,2,4,0,3,3,3,0,0,0,6,0,0,0,1,9
2003-04,ZACATECAS,32,0,1,0,6,0,7,2,0,2,2,1,3,2,25,0,1,1,1,0,1,0,0,4
2003-05,AGUASCALIENTES,01,0,0,0,0,0,12,0,0,4,0,0,0,2,3,0,0,1,0,0,0,0,1,17
2003-05,BAJA CALIFORNIA,02,0,0,0,0,0,222,0,27,43,81,5,4,5,164,0,0,36,5,0,0,0,1,132
2003-05,BAJA CALIFORNIA SUR,03,0,0,0,1,0,18,9,0,1,25,2,0,2,5,0,0,0,4,0,0,0,1,9
2003-05,CAMPECHE,04,0,0,2,3,0,4,0,0,1,7,7,0,0,6,0,0,2,2,4,0,0,2,9
2003-05,COAHUILA,05,0,1,0,4,0,23,7,0,6,1,0,1,2,26,0,0,2,3,0,0,0,2,17
2003-05,COLIMA,06,0,0,0,3,0,21,0,0,1,0,2,6,0,11,0,0,0,0,0,0,0,0,4
2003-05,CHIAPAS,07,1,0,1,5,0,13,14,0,0,6,3,0,2,49,0,0,47,8,0,0,0,6,54
2003-05,CHIHUAHUA,08,4,12,0,14,0,191,4,0,4,1,10,0,2,135,15,0,2,0,0,0,0,2,31
2003-05,DISTRITO FEDERAL,09,0,0,0,1,3,443,13,0,9,274,7,23,0,143,0,0,19,8,5,8,53,24,339
2003-05,DURANGO,10,6,2,0,8,0,16,6,0,4,2,2,0,0,18,0,0,2,5,0,8,0,0,21
2003-05,GUANAJUATO,11,1,0,0,9,1,58,0,0,2,1,0,2,0,46,0,0,2,1,0,0,0,3,35
2003-05,GUERRERO,12,0,4,0,5,0,15,4,9,9,9,19,2,2,32,0,0,0,7,0,0,0,0,20
2003-05,HIDALGO,13,0,0,0,1,0,13,1,0,0,11,6,0,0,25,0,0,0,5,3,2,0,1,19
2003-05,JALISCO,14,13,1,1,21,1,144,24,1,13,35,1,4,0,130,0,0,1,1,14,7,0,6,57
2003-05,MêXICO,15,0,0,0,6,1,63,0,0,3,40,1,12,4,70,0,0,0,3,14,42,0,10,44
2003-05,MICHOACµN,16,0,0,0,0,0,4,39,0,1,0,1,0,18,61,0,0,0,12,0,0,0,4,39
2003-05,MORELOS,17,0,0,0,8,1,120,0,0,0,5,6,0,6,41,0,0,0,9,1,16,0,3,10
2003-05,NAYARIT,18,0,0,0,2,0,11,12,0,1,0,6,0,0,25,0,0,0,1,0,0,0,2,13
2003-05,NUEVO LE‡N,19,0,0,0,0,0,52,0,0,0,1,0,0,15,16,0,0,0,2,0,0,0,0,30
2003-05,OAXACA,20,2,0,0,4,0,4,26,0,1,2,8,6,12,39,0,0,7,9,0,0,0,1,53
2003-05,PUEBLA,21,0,0,0,10,1,13,1,0,1,35,0,7,2,53,0,0,0,10,9,26,0,2,53
2003-05,QUERêTARO,22,0,1,0,10,1,19,1,0,1,0,2,0,7,31,0,0,0,6,0,18,0,3,14
2003-05,QUINTANA ROO,23,0,0,0,0,0,16,15,0,2,8,0,0,0,2,0,0,1,0,0,0,0,4,31
2003-05,SAN LUIS POTOS÷,24,1,2,0,0,0,5,0,0,3,16,0,0,2,12,0,0,0,1,0,9,0,0,7
2003-05,SINALOA,25,4,4,0,2,1,33,23,0,7,0,4,0,5,38,0,0,0,2,0,0,0,0,37
2003-05,SONORA,26,2,20,5,13,1,241,8,0,25,26,4,5,4,61,0,0,29,1,2,5,0,2,54
2003-05,TABASCO,27,0,1,0,4,0,15,2,0,1,18,1,2,4,11,0,0,10,3,0,12,0,1,4
2003-05,TAMAULIPAS,28,0,0,0,0,0,37,0,0,13,0,2,0,4,29,0,1,7,3,0,1,0,0,102
2003-05,TLAXCALA,29,0,0,0,0,0,7,0,0,0,3,6,0,0,3,0,0,2,2,2,0,0,2,8
2003-05,VERACRUZ,30,0,0,0,1,0,29,12,0,10,36,16,5,13,42,1,0,14,11,0,10,0,3,8
2003-05,YUCATµN,31,0,0,0,0,0,23,0,0,3,6,0,4,0,0,0,0,0,5,0,0,0,1,13
2003-05,ZACATECAS,32,0,1,0,8,0,5,0,0,3,1,0,1,2,13,0,1,0,0,1,2,0,3,4
2003-06,AGUASCALIENTES,01,0,0,0,0,0,16,0,0,3,0,0,2,0,8,0,2,2,0,0,0,0,2,14
2003-06,BAJA CALIFORNIA,02,0,0,0,0,0,293,1,0,32,68,6,1,3,207,0,0,34,3,0,0,0,6,77
2003-06,BAJA CALIFORNIA SUR,03,0,0,0,3,0,16,0,0,0,22,1,0,0,2,0,0,0,0,0,3,0,1,12
2003-06,CAMPECHE,04,0,3,0,8,1,2,0,0,0,8,5,0,6,16,0,1,1,2,19,5,0,0,3
2003-06,COAHUILA,05,0,2,0,8,0,29,3,0,9,4,1,0,2,29,0,0,3,9,0,12,0,0,27
2003-06,COLIMA,06,0,0,0,0,0,23,0,0,2,0,1,1,0,18,0,0,0,1,0,3,0,5,13
2003-06,CHIAPAS,07,2,1,1,3,2,15,5,1,3,8,3,4,6,59,0,0,62,5,0,17,0,10,56
2003-06,CHIHUAHUA,08,9,7,0,10,0,136,5,0,10,4,3,0,1,108,0,0,3,15,0,0,0,4,67
2003-06,DISTRITO FEDERAL,09,0,0,1,10,3,437,11,0,9,311,0,5,9,122,0,0,12,1,0,19,57,28,337
2003-06,DURANGO,10,1,2,0,6,0,34,6,0,0,8,0,3,0,21,0,1,1,1,0,5,0,0,22
2003-06,GUANAJUATO,11,0,0,1,2,0,47,1,0,0,0,1,0,0,30,0,0,2,1,0,0,0,0,66
2003-06,GUERRERO,12,0,2,0,2,4,12,2,0,0,3,8,0,0,32,0,1,0,2,0,0,0,0,12
2003-06,HIDALGO,13,0,0,0,2,0,14,0,2,0,8,1,3,10,9,0,0,1,4,14,6,0,1,8
2003-06,JALISCO,14,9,1,0,46,1,118,24,1,11,39,7,4,3,93,0,0,0,8,19,11,0,6,55
2003-06,MêXICO,15,6,0,0,4,0,42,0,10,1,33,4,22,6,87,0,1,1,2,38,101,0,22,65
2003-06,MICHOACµN,16,4,0,1,0,0,6,46,0,1,0,0,1,5,50,0,0,0,6,0,0,0,2,40
2003-06,MORELOS,17,0,1,2,15,4,95,0,0,0,7,14,3,1,46,0,1,0,5,9,29,0,3,12
2003-06,NAYARIT,18,2,0,0,0,0,13,29,0,1,0,4,1,0,36,0,0,0,1,0,0,0,4,21
2003-06,NUEVO LE‡N,19,0,0,0,0,0,122,0,11,0,0,1,5,13,26,0,1,2,0,0,0,0,0,59
2003-06,OAXACA,20,1,0,1,2,0,9,18,1,0,2,5,7,12,32,1,0,8,8,0,0,0,4,49
2003-06,PUEBLA,21,0,0,1,4,0,14,0,1,1,17,9,2,5,43,0,2,0,7,47,44,0,3,44
2003-06,QUERêTARO,22,0,1,0,5,0,35,0,0,1,0,0,1,3,28,0,0,0,1,0,0,0,1,19
2003-06,QUINTANA ROO,23,0,0,0,1,0,14,17,0,8,7,1,4,0,3,0,0,3,0,0,0,0,4,19
2003-06,SAN LUIS POTOS÷,24,1,3,0,0,0,28,1,0,0,3,0,1,0,20,0,0,2,0,0,6,0,1,13
2003-06,SINALOA,25,0,7,0,0,1,54,4,0,1,0,4,0,2,44,0,0,0,2,0,0,0,3,33
2003-06,SONORA,26,3,18,6,13,1,159,8,0,34,15,1,8,6,51,0,1,11,1,9,5,0,3,46
2003-06,TABASCO,27,0,0,0,6,0,16,0,0,0,17,0,10,4,7,0,0,7,4,0,6,0,2,19
2003-06,TAMAULIPAS,28,0,4,1,0,0,43,0,0,17,2,0,2,3,50,0,0,9,2,0,0,0,5,107
2003-06,TLAXCALA,29,0,1,0,1,0,4,0,0,0,3,0,0,3,4,0,0,1,7,0,0,0,1,10
2003-06,VERACRUZ,30,0,0,0,1,0,32,9,0,19,37,17,3,22,46,0,1,14,10,0,29,0,6,26
2003-06,YUCATµN,31,0,0,0,0,0,26,0,1,1,7,5,0,1,4,0,0,0,2,0,0,0,0,3
2003-06,ZACATECAS,32,0,1,0,5,0,10,1,0,4,2,0,1,3,19,0,0,1,2,0,11,0,4,3
2003-07,AGUASCALIENTES,01,0,0,0,0,0,10,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,8,17
2003-07,BAJA CALIFORNIA,02,1,5,0,0,0,304,1,4,37,91,0,2,14,132,0,0,33,3,2,0,0,5,71
2003-07,BAJA CALIFORNIA SUR,03,0,0,0,0,0,16,5,0,0,28,3,1,3,4,0,0,0,2,0,0,0,4,30
2003-07,CAMPECHE,04,0,0,0,1,0,3,4,0,9,14,17,0,2,12,0,0,0,4,0,5,0,6,12
2003-07,COAHUILA,05,0,3,0,13,1,29,2,0,10,2,0,0,5,24,0,0,2,7,0,4,0,15,35
2003-07,COLIMA,06,0,2,0,2,0,29,0,0,3,0,1,1,0,6,0,0,0,0,0,0,0,12,14
2003-07,CHIAPAS,07,0,3,0,4,0,17,16,0,0,7,4,2,6,55,0,0,44,8,1,20,0,53,73
2003-07,CHIHUAHUA,08,2,3,1,11,0,94,8,0,12,1,4,0,2,68,0,1,3,2,0,2,0,4,36
2003-07,DISTRITO FEDERAL,09,0,0,0,0,4,425,4,21,2,319,0,3,3,114,0,0,10,2,1,5,66,51,275
2003-07,DURANGO,10,4,5,0,6,1,19,7,0,1,6,3,5,0,26,0,0,2,1,0,0,0,2,12
2003-07,GUANAJUATO,11,0,1,0,2,0,46,0,0,1,2,0,0,0,50,0,0,1,1,0,0,0,4,80
2003-07,GUERRERO,12,1,10,0,2,0,15,10,0,5,11,28,2,10,30,0,0,0,9,0,8,0,8,17
2003-07,HIDALGO,13,0,0,0,1,1,24,1,0,0,4,2,0,2,15,0,0,0,8,2,7,0,11,10
2003-07,JALISCO,14,14,5,1,34,1,133,33,2,18,50,7,8,13,147,0,2,1,2,15,10,0,17,86
2003-07,MêXICO,15,0,1,0,8,2,67,0,10,29,45,7,22,9,77,0,0,4,3,6,53,0,58,71
2003-07,MICHOACµN,16,0,0,0,3,0,3,52,0,0,0,1,2,5,42,0,0,0,7,0,0,0,21,68
2003-07,MORELOS,17,0,1,0,10,0,56,0,0,1,13,7,22,9,27,0,0,1,9,0,18,0,6,8
2003-07,NAYARIT,18,0,0,0,1,0,4,11,0,2,0,10,2,0,26,0,0,0,2,0,0,0,5,18
2003-07,NUEVO LE‡N,19,0,0,0,0,0,89,0,0,1,0,4,5,3,14,0,0,1,0,0,0,0,2,87
2003-07,OAXACA,20,2,0,0,3,0,5,14,0,0,0,18,0,14,45,1,0,7,14,0,0,0,26,83
2003-07,PUEBLA,21,0,0,0,0,0,9,0,0,1,20,3,0,3,30,0,0,1,6,13,5,0,24,62
2003-07,QUERêTARO,22,0,0,0,6,0,25,1,0,3,2,4,2,2,31,0,0,0,1,3,0,0,7,27
2003-07,QUINTANA ROO,23,0,0,0,0,0,11,15,0,2,9,3,0,0,7,0,0,1,0,0,4,0,15,29
2003-07,SAN LUIS POTOS÷,24,0,0,0,0,0,49,8,0,8,27,3,0,2,38,0,0,3,3,0,11,0,1,28
2003-07,SINALOA,25,0,0,0,0,0,60,2,0,4,0,3,0,0,42,0,0,0,3,0,0,0,3,41
2003-07,SONORA,26,1,27,7,12,9,192,24,10,22,19,17,3,0,59,0,0,19,6,2,21,0,15,67
2003-07,TABASCO,27,0,1,0,7,0,14,1,0,4,24,5,1,3,10,0,0,23,3,0,1,0,9,32
2003-07,TAMAULIPAS,28,0,0,0,0,0,28,0,0,8,4,0,0,0,27,0,0,3,0,0,2,0,12,126
2003-07,TLAXCALA,29,0,0,0,2,0,3,0,0,2,6,5,0,0,5,0,0,0,3,1,1,0,10,23
2003-07,VERACRUZ,30,0,1,1,2,0,33,10,0,13,34,11,5,17,46,0,0,14,12,0,31,0,27,19
2003-07,YUCATµN,31,0,0,0,0,0,23,0,1,1,6,1,0,2,7,0,0,0,2,0,0,0,5,10
2003-07,ZACATECAS,32,0,1,0,4,1,5,1,0,1,1,4,0,0,17,0,1,0,1,0,5,0,8,11
2003-08,AGUASCALIENTES,01,0,0,0,0,0,11,0,0,1,1,0,0,0,9,0,0,0,0,0,0,0,1,13
2003-08,BAJA CALIFORNIA,02,0,30,21,2,1,208,1,12,37,43,0,4,2,159,0,0,46,2,1,4,0,0,54
2003-08,BAJA CALIFORNIA SUR,03,0,1,0,7,0,15,11,0,0,12,0,28,0,4,0,0,0,1,0,0,0,0,17
2003-08,CAMPECHE,04,0,1,0,6,0,7,1,0,6,9,7,0,11,7,0,0,2,1,2,1,0,5,5
2003-08,COAHUILA,05,0,0,0,5,1,26,2,0,5,8,0,0,0,15,0,0,0,2,0,2,0,2,24
2003-08,COLIMA,06,0,1,0,0,0,8,0,0,0,0,1,3,2,3,0,0,0,0,0,0,0,0,7
2003-08,CHIAPAS,07,3,3,1,2,8,13,13,0,4,10,8,1,0,49,0,0,51,3,2,0,0,6,48
2003-08,CHIHUAHUA,08,6,12,0,7,1,153,5,0,7,4,8,3,5,76,0,2,3,1,0,1,0,2,36
2003-08,DISTRITO FEDERAL,09,0,0,0,12,6,423,13,5,6,212,0,13,7,127,0,0,15,12,0,0,51,14,243
2003-08,DURANGO,10,2,9,0,7,0,14,11,0,0,4,3,3,2,17,0,0,0,3,0,1,0,1,11
2003-08,GUANAJUATO,11,0,0,0,0,0,81,0,0,2,0,0,0,0,77,0,0,0,2,0,0,0,1,61
2003-08,GUERRERO,12,0,2,0,3,2,13,1,0,6,16,7,0,11,30,0,0,0,8,0,1,0,1,12
2003-08,HIDALGO,13,0,0,0,0,0,14,2,3,0,16,2,1,11,25,0,0,1,7,2,1,0,3,14
2003-08,JALISCO,14,25,1,0,21,1,129,49,5,25,24,25,7,5,102,0,1,0,7,7,13,0,11,60
2003-08,MêXICO,15,4,0,0,6,0,55,1,0,12,26,6,13,18,70,0,0,2,1,12,19,0,7,34
2003-08,MICHOACµN,16,1,1,0,2,0,6,44,0,2,0,1,1,2,49,0,0,1,5,0,0,0,2,39
2003-08,MORELOS,17,0,1,0,8,2,65,1,0,0,9,11,3,2,23,0,0,0,8,0,5,0,1,11
2003-08,NAYARIT,18,0,1,0,0,0,3,11,0,1,0,17,3,0,13,0,0,0,3,0,0,0,0,7
2003-08,NUEVO LE‡N,19,0,0,0,3,0,97,0,0,1,3,1,4,0,19,0,0,1,0,0,0,0,3,50
2003-08,OAXACA,20,4,1,1,8,0,3,23,0,0,1,19,1,5,30,0,0,9,9,0,0,0,4,43
2003-08,PUEBLA,21,0,0,0,7,1,8,0,0,1,21,5,3,10,30,0,1,0,4,8,5,0,2,45
2003-08,QUERêTARO,22,0,0,0,6,0,30,0,0,1,3,2,1,2,28,1,0,1,0,0,4,0,2,23
2003-08,QUINTANA ROO,23,0,0,1,0,0,13,16,0,0,13,2,1,2,7,0,0,0,0,0,0,0,5,21
2003-08,SAN LUIS POTOS÷,24,0,2,0,0,0,16,1,0,20,5,2,3,2,16,0,0,1,1,0,1,0,2,14
2003-08,SINALOA,25,0,0,0,2,0,45,20,0,4,0,9,0,2,29,0,0,0,4,0,0,0,5,34
2003-08,SONORA,26,0,16,2,8,2,165,12,0,34,16,12,0,10,46,0,0,16,1,1,1,0,0,45
2003-08,TABASCO,27,0,2,0,13,0,13,1,0,0,4,0,0,0,6,0,0,19,2,0,0,0,4,10
2003-08,TAMAULIPAS,28,0,0,1,0,0,48,0,0,6,2,0,0,5,24,0,0,6,3,0,0,0,0,91
2003-08,TLAXCALA,29,0,0,0,0,0,7,0,0,0,6,1,0,13,13,0,0,2,6,0,0,0,0,10
2003-08,VERACRUZ,30,0,0,0,0,0,39,9,0,21,23,11,7,18,33,0,0,12,15,0,6,0,2,19
2003-08,YUCATµN,31,0,0,0,0,0,30,0,0,4,4,3,6,2,5,0,0,0,3,0,0,0,0,14
2003-08,ZACATECAS,32,2,1,0,8,0,9,2,0,2,2,2,9,2,13,0,1,0,1,0,0,0,1,3
2003-09,AGUASCALIENTES,01,0,0,0,1,0,16,0,4,0,0,0,0,4,6,0,0,1,0,0,0,0,1,9
2003-09,BAJA CALIFORNIA,02,0,3,0,2,22,189,2,23,29,47,2,5,15,146,1,0,34,7,0,6,0,1,77
2003-09,BAJA CALIFORNIA SUR,03,0,1,0,0,0,10,7,0,0,10,0,2,2,4,0,0,0,0,0,0,0,1,6
2003-09,CAMPECHE,04,0,0,1,18,0,2,0,0,1,7,5,0,8,8,0,0,0,5,1,0,0,1,5
2003-09,COAHUILA,05,0,1,0,8,1,41,5,4,7,6,1,2,4,12,0,0,0,2,0,4,0,1,27
2003-09,COLIMA,06,0,1,0,2,0,24,1,0,1,0,3,2,2,16,0,0,0,1,0,4,0,1,10
2003-09,CHIAPAS,07,4,2,0,6,0,17,9,0,6,10,4,0,6,47,0,0,59,4,0,3,0,5,31
2003-09,CHIHUAHUA,08,5,10,0,14,2,68,2,0,12,7,0,0,0,67,0,0,5,1,0,0,0,1,28
2003-09,DISTRITO FEDERAL,09,0,0,0,37,13,419,1,31,15,344,3,19,18,163,0,0,31,4,5,10,54,13,386
2003-09,DURANGO,10,1,6,0,4,0,26,10,0,6,4,1,2,0,27,0,0,0,1,0,0,0,1,21
2003-09,GUANAJUATO,11,0,0,0,4,0,55,1,0,2,0,1,5,6,45,0,0,0,0,0,0,0,0,120
2003-09,GUERRERO,12,0,1,0,5,1,11,3,0,3,3,1,0,2,37,0,0,0,12,1,0,0,0,19
2003-09,HIDALGO,13,0,0,0,0,0,8,0,0,0,13,7,0,0,26,0,0,0,11,1,3,0,1,8
2003-09,JALISCO,14,20,4,0,24,0,162,30,8,15,26,16,3,6,97,0,1,0,7,10,9,0,6,70
2003-09,MêXICO,15,0,0,0,7,9,59,1,0,14,51,15,15,8,89,0,0,2,1,3,11,0,2,65
2003-09,MICHOACµN,16,2,0,0,1,0,7,52,0,0,1,0,5,11,49,0,0,0,8,0,0,0,4,25
2003-09,MORELOS,17,0,5,0,8,0,72,1,0,0,11,3,3,9,34,0,0,1,9,1,3,0,0,10
2003-09,NAYARIT,18,0,1,0,4,0,6,5,0,3,3,7,2,2,17,0,0,1,1,0,0,0,0,4
2003-09,NUEVO LE‡N,19,0,0,0,2,0,63,0,0,6,7,0,2,0,27,0,0,0,0,0,0,0,0,83
2003-09,OAXACA,20,5,3,1,1,0,8,23,0,0,0,9,2,17,48,0,0,14,4,0,0,0,4,39
2003-09,PUEBLA,21,0,0,0,4,1,14,1,0,7,16,13,3,21,36,0,0,1,6,3,9,0,0,33
2003-09,QUERêTARO,22,0,1,0,7,1,28,5,0,0,3,0,0,0,29,0,0,1,0,1,1,0,1,24
2003-09,QUINTANA ROO,23,0,0,0,1,0,20,12,0,2,7,0,0,0,2,0,0,0,0,0,0,0,4,22
2003-09,SAN LUIS POTOS÷,24,0,2,0,1,0,15,20,0,9,6,3,3,0,18,0,0,3,3,0,4,0,0,17
2003-09,SINALOA,25,0,6,0,0,0,43,1,0,1,0,19,5,6,35,0,0,1,2,0,0,0,2,47
2003-09,SONORA,26,2,18,3,19,1,226,15,0,29,8,3,0,2,51,1,0,30,3,0,0,0,5,51
2003-09,TABASCO,27,0,2,0,12,0,15,3,0,0,7,1,0,0,5,0,0,15,4,0,1,0,0,19
2003-09,TAMAULIPAS,28,0,0,0,0,0,36,0,0,3,2,0,3,2,31,0,0,7,1,0,0,0,0,97
2003-09,TLAXCALA,29,0,0,0,1,0,2,1,0,0,3,0,0,4,14,0,0,1,7,1,0,0,0,8
2003-09,VERACRUZ,30,2,1,0,1,0,40,18,0,11,42,8,8,27,47,0,0,9,11,0,1,0,5,28
2003-09,YUCATµN,31,0,0,0,1,0,16,4,0,1,1,4,5,0,4,0,0,0,4,0,0,0,2,6
2003-09,ZACATECAS,32,0,0,0,2,0,6,0,0,1,2,1,0,2,15,0,0,1,0,0,0,0,0,1
2003-10,AGUASCALIENTES,01,0,0,0,0,0,22,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,22
2003-10,BAJA CALIFORNIA,02,0,3,1,1,0,139,16,10,36,55,2,0,2,131,0,0,30,1,0,3,0,2,71
2003-10,BAJA CALIFORNIA SUR,03,0,0,0,3,0,11,13,0,0,18,3,0,0,2,0,0,0,2,0,0,0,0,8
2003-10,CAMPECHE,04,0,0,0,15,0,4,1,0,3,12,6,0,0,20,0,0,1,1,5,0,0,1,2
2003-10,COAHUILA,05,0,0,0,5,0,36,5,3,11,8,0,3,2,12,0,0,1,4,0,3,0,1,25
2003-10,COLIMA,06,0,0,0,1,0,40,0,0,0,0,12,7,0,17,0,0,0,0,3,0,0,1,12
2003-10,CHIAPAS,07,1,3,2,2,0,18,6,3,1,7,8,0,4,31,0,0,41,4,0,0,0,4,38
2003-10,CHIHUAHUA,08,4,23,0,12,0,68,3,0,14,2,1,0,0,77,0,0,4,3,0,0,0,0,23
2003-10,DISTRITO FEDERAL,09,1,0,2,1,14,289,135,33,12,282,9,20,32,150,0,0,35,4,3,8,74,16,469
2003-10,DURANGO,10,3,6,0,5,0,29,12,0,4,5,1,3,4,17,0,0,2,2,0,0,0,2,14
2003-10,GUANAJUATO,11,0,0,0,2,0,55,1,0,0,0,0,4,0,37,0,0,0,2,0,0,0,4,108
2003-10,GUERRERO,12,0,6,0,2,2,19,6,0,3,9,9,0,0,35,0,0,0,9,0,3,0,1,23
2003-10,HIDALGO,13,0,0,0,0,2,22,2,0,1,8,1,0,6,20,0,0,0,6,1,3,0,0,1
2003-10,JALISCO,14,26,5,1,77,0,175,45,3,21,39,11,22,4,125,0,4,0,5,11,6,0,8,54
2003-10,MêXICO,15,0,0,0,5,8,40,0,0,13,47,14,19,4,71,0,0,5,2,16,34,0,8,49
2003-10,MICHOACµN,16,2,0,0,0,0,7,66,0,13,0,2,0,0,58,0,0,0,13,0,0,0,0,42
2003-10,MORELOS,17,2,2,0,12,1,81,0,0,0,14,5,0,5,28,0,0,1,6,0,3,0,2,11
2003-10,NAYARIT,18,0,0,0,14,0,13,8,0,7,5,2,0,6,25,0,0,1,0,2,0,0,0,4
2003-10,NUEVO LE‡N,19,0,0,0,11,1,52,1,0,10,6,2,4,0,11,0,0,1,0,0,9,0,2,41
2003-10,OAXACA,20,2,0,0,1,0,13,30,0,0,2,11,2,8,48,0,0,5,7,0,5,0,2,37
2003-10,PUEBLA,21,0,1,0,1,1,11,2,4,5,25,1,7,4,26,0,0,1,1,5,3,0,0,19
2003-10,QUERêTARO,22,0,0,0,10,1,21,0,0,6,2,0,0,0,30,0,0,0,0,0,1,0,0,13
2003-10,QUINTANA ROO,23,0,0,0,0,0,14,18,0,5,9,4,1,6,5,0,0,1,0,0,0,0,4,32
2003-10,SAN LUIS POTOS÷,24,0,7,0,1,0,14,3,0,14,17,1,5,0,35,0,0,3,2,0,3,0,1,26
2003-10,SINALOA,25,1,9,0,1,0,57,0,0,3,0,5,0,8,37,0,0,0,0,0,0,0,2,25
2003-10,SONORA,26,0,29,8,23,1,294,8,2,61,20,1,4,6,74,0,0,49,3,3,2,0,2,61
2003-10,TABASCO,27,0,1,0,8,0,14,1,0,0,8,2,0,0,7,0,0,14,5,0,0,0,2,24
